"item_id","item_type","source_surface","source_path","display_name","carril","status","owner_agent","reviewer_agent","requires_live","requires_secret","requires_mcp","requires_openai","requires_data_analytics","gate_required","runner_or_command","validator","evidence","rollback","stop_condition","notes"
"sharepoint:sharepoint-spreadsheet-formula-builder","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\sharepoint\0.1.3\skills\sharepoint-spreadsheet-formula-builder\SKILL.md","sharepoint-spreadsheet-formula-builder","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Design, repair, and roll out formulas in SharePoint-hosted workbooks with connector-aware retrieval, validation, and upload discipline. Use when the user wants to add a formula column, fix a broken formula, choose between a fill-down formula and a spill formula, build a lookup or filter formula, or reuse workbook logic safely."
"sharepoint:sharepoint-spreadsheet-formula-builder","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\sharepoint\015c0dff\skills\sharepoint-spreadsheet-formula-builder\SKILL.md","sharepoint-spreadsheet-formula-builder","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Design, repair, and roll out formulas in SharePoint-hosted workbooks with connector-aware retrieval, validation, and upload discipline. Use when the user wants to add a formula column, fix a broken formula, choose between a fill-down formula and a spill formula, build a lookup or filter formula, or reuse workbook logic safely."
"sharepoint:sharepoint-spreadsheets","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\sharepoint\0.1.3\skills\sharepoint-spreadsheets\SKILL.md","sharepoint-spreadsheets","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Edit SharePoint-hosted spreadsheet files while preserving workbook structure, formulas, and formatting. Use when the user wants to update a real spreadsheet in SharePoint rather than summarize extracted sheet text."
"sharepoint:sharepoint-spreadsheets","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\sharepoint\015c0dff\skills\sharepoint-spreadsheets\SKILL.md","sharepoint-spreadsheets","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Edit SharePoint-hosted spreadsheet files while preserving workbook structure, formulas, and formatting. Use when the user wants to update a real spreadsheet in SharePoint rather than summarize extracted sheet text."
"sharepoint:sharepoint-word-docs","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\sharepoint\0.1.3\skills\sharepoint-word-docs\SKILL.md","sharepoint-word-docs","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Edit SharePoint-hosted Word `.docx` files while preserving document structure and styling. Use when the user wants to update a real Word document in SharePoint rather than summarize it as plain text."
"sharepoint:sharepoint-word-docs","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\sharepoint\015c0dff\skills\sharepoint-word-docs\SKILL.md","sharepoint-word-docs","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Edit SharePoint-hosted Word `.docx` files while preserving document structure and styling. Use when the user wants to update a real Word document in SharePoint rather than summarize it as plain text."
"skill-creator","skill",".codex/skills","C:\Users\enzo1\.codex\skills\.system\skill-creator\SKILL.md","skill-creator","UNKNOWN","ACTIVE_LOCAL","court.sdu_gate","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Guide for creating effective skills. This skill should be used when users want to create a new skill (or update an existing skill) that extends Codex's capabilities with specialized knowledge, workflows, or tool integrations."
"skill-installer","skill",".codex/skills","C:\Users\enzo1\.codex\skills\.system\skill-installer\SKILL.md","skill-installer","UNKNOWN","ACTIVE_LOCAL","court.sdu_gate","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Install Codex skills into $CODEX_HOME/skills from a curated list or a GitHub repo path. Use when a user asks to list installable skills, install a curated skill, or install a skill from another repo (including private repos)."
"skill-judge","skill",".codex/skills","C:\Users\enzo1\.codex\skills\skill-judge\SKILL.md","skill-judge","UNKNOWN","ACTIVE_LOCAL","court.sdu_gate","court.sdu_gate","false","false","false","false","false","none","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when skill review, SKILL.md audit, or integration decision work is needed before trusting, integrating, comparing, or assigning skills in D:\."
"slack:slack","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\slack\0.1.2\skills\slack\SKILL.md","slack","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Read Slack context, route to the right Slack workflow, and prepare or perform Slack writes that match the user's intent."
"slack:slack","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\slack\015c0dff\skills\slack\SKILL.md","slack","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Read Slack context, route to the right Slack workflow, and prepare or perform Slack writes that match the user's intent."
"slack:slack-channel-summarization","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\slack\0.1.2\skills\slack-channel-summarization\SKILL.md","slack-channel-summarization","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Summarize activity from one Slack channel and return a concise recap, post-ready update, or summary doc."
"slack:slack-channel-summarization","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\slack\015c0dff\skills\slack-channel-summarization\SKILL.md","slack-channel-summarization","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Summarize activity from one Slack channel and return a concise recap, post-ready update, or summary doc."
"slack:slack-daily-digest","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\slack\0.1.2\skills\slack-daily-digest\SKILL.md","slack-daily-digest","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Create a daily Slack digest from selected channels or topics. Use when the user asks for a daily Slack recap or summary of today's Slack activity."
"slack:slack-daily-digest","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\slack\015c0dff\skills\slack-daily-digest\SKILL.md","slack-daily-digest","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Create a daily Slack digest from selected channels or topics. Use when the user asks for a daily Slack recap or summary of today's Slack activity."
"slack:slack-notification-triage","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\slack\0.1.2\skills\slack-notification-triage\SKILL.md","slack-notification-triage","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Triage recent Slack activity into a priority queue or task list for the user."
"slack:slack-notification-triage","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\slack\015c0dff\skills\slack-notification-triage\SKILL.md","slack-notification-triage","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Triage recent Slack activity into a priority queue or task list for the user."
"slack:slack-outgoing-message","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\slack\0.1.2\skills\slack-outgoing-message\SKILL.md","slack-outgoing-message","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Primary skill for composing, drafting, or refining any outbound Slack content. Use this whenever the task will require using `slack_send_message`, `slack_send_message_draft`, or `slack_create_canvas`. Use `slack` to read or analyze Slack context; use this skill to produce the final outgoing message."
"slack:slack-outgoing-message","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\slack\015c0dff\skills\slack-outgoing-message\SKILL.md","slack-outgoing-message","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Primary skill for composing, drafting, or refining any outbound Slack content. Use this whenever the task will require using `slack_send_message`, `slack_send_message_draft`, or `slack_create_canvas`. Use `slack` to read or analyze Slack context; use this skill to produce the final outgoing message."
"slack:slack-reply-drafting","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated-remote\slack\0.1.2\skills\slack-reply-drafting\SKILL.md","slack-reply-drafting","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Draft Slack replies from available context. Use when the user wants help finding messages that likely need a response and preparing reply drafts."
"slack:slack-reply-drafting","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\slack\015c0dff\skills\slack-reply-drafting\SKILL.md","slack-reply-drafting","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Draft Slack replies from available context. Use when the user wants help finding messages that likely need a response and preparing reply drafts."
"subagent-driven-development","skill",".agents/skills","C:\Users\enzo1\.agents\skills\subagent-driven-development\SKILL.md","subagent-driven-development","PARALLEL_DISPATCH","ACTIVE_LOCAL","rey.control_plane_orchestrator","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","Use when executing implementation plans with independent tasks in the current session"
"superpowers:brainstorming","skill",".codex/plugins/cache","C:\Users\enzo1\.codex\plugins\cache\openai-curated\superpowers\202e9242\skills\brainstorming\SKILL.md","brainstorming","OPENAI_DEVELOPERS","ON_DEMAND_GATED","tech.reference_librarian","court.sdu_gate","true","true","false","false","false","external_owner_gate","SKILL.md","tools.validate","operativa/archive/legacy-root/20260622/W4_SKILL_RECIPE_PLUGIN_RECONCILIATION_MATRIX_20260622.csv","revert W4 matrix rows","missing SKILL.md or live/cost surface without gate","You MUST use this before any creative work - creating features, building components, adding functionality, or modifying behavior. Explores user intent, requirements and design before implementation."
